GroupID_z8,SubhaloID_z8,M200c_z8,logM200c_z8,SubhaloID_z0,GroupID_z0,M200c_z0,logM200c_z0,TrackingStatus
1239,6916,109057890000.0,11.037657737731934,577292,640,60992931233792.0,13.785279505436252,success
1240,6919,97796790000.0,10.990324974060059,620186,757,51282584797184.0,13.709969906816204,success
1241,6921,72418935000.0,10.859851837158203,374329,254,110979648061440.0,14.04524334324606,success
1242,6929,129185800000.0,11.111214637756348,262558,130,164261326225408.0,14.215535324944792,success
1243,6931,111505965000.0,11.047298431396484,155569,53,184230525009920.0,14.265361589731892,success
1244,6934,118216350000.0,11.072677612304688,440474,354,97267235160064.0,13.987966571146448,success
1246,6944,128591140000.0,11.109210968017578,314630,181,117365014528000.0,14.069538656862111,success
1247,6945,100136710000.0,11.000593185424805,84201,20,431286791438336.0,14.63476615767462,success
1250,6960,109598286000.0,11.039804458618164,227135,100,179395750789120.0,14.253812152026397,success
1252,6969,98931750000.0,10.995335578918457,586803,665,41173720760320.0,13.614620114815331,success
1256,6989,87923590000.0,10.94410514831543,542234,556,66434201812992.0,13.822391721453851,success
1257,6996,114455460000.0,11.058636665344238,263579,131,185050360446976.0,14.267289935364555,success
1259,7008,73436780000.0,10.865913391113281,317358,184,107746024226816.0,14.032401253884174,success
1261,7021,130654850000.0,11.11612606048584,183499,69,269337868894208.0,14.43029741949233,success
1262,7022,123283760000.0,11.090906143188477,1854909,37139,1390538784768.0,12.143183106667145,success
1263,7025,133586485000.0,11.125762939453125,485496,436,73994627710976.0,13.869200189458352,success
1264,7026,102392310000.0,11.01026725769043,114186,32,390393736724480.0,14.59150284145414,success
1265,7030,107797000000.0,11.032607078552246,383030,266,86725086937088.0,13.938144743870438,success
1266,7034,119809320000.0,11.0784912109375,588971,671,61239136878592.0,13.78702906100228,success
1267,7036,64415224000.0,10.808988571166992,404697,297,98328016584704.0,13.992677278915957,success
1269,7046,74123080000.0,10.869954109191895,159040,55,242969403719680.0,14.385551587868612,success
1270,7050,78518125000.0,10.894969940185547,403479,295,115490999500800.0,14.062548139903948,success
1271,7057,128628110000.0,11.109335899353027,590488,675,57136910434304.0,13.756916753064406,success
1272,7059,94346530000.0,10.974725723266602,1080760,3496,13412765532160.0,13.12751833277534,success
1273,7062,118694500000.0,11.074430465698242,518463,504,72348950593536.0,13.85943223614971,success
1274,7067,101941740000.0,11.008352279663086,426529,331,72077663010816.0,13.857800696978213,success
1275,7072,95033680000.0,10.977877616882324,561452,601,72005806194688.0,13.857367517218025,success
1276,7078,66624844000.0,10.823636054992676,350629,223,131011845292032.0,14.117310563689344,success
1277,7080,128791490000.0,11.10988712310791,353539,227,121109320040448.0,14.083177565821742,success
1278,7082,109647176000.0,11.039998054504395,1211461,5241,7651139780608.0,12.88372613627218,success
1279,7085,120184365000.0,11.079848289489746,1369836,8535,5181511565312.0,12.714456471851774,success
1280,7090,69272520000.0,10.840560913085938,1697721,23150,2423485104128.0,12.38444035469014,success
1281,7096,64987800000.0,10.81283187866211,564886,610,60040820031488.0,13.778446615162142,success
1283,7109,67111145000.0,10.826794624328613,522494,512,60769173504000.0,13.78368332973068,success
1285,7120,76221776000.0,10.882079124450684,771884,1301,34176961085440.0,13.533733443917244,success
1286,7127,76857610000.0,10.885686874389648,710102,1053,38896008167424.0,13.589905032692874,success
1287,7130,141100910000.0,11.149530410766602,750025,1208,33857629847552.0,13.529656552705065,success
1289,7137,68614762000.0,10.836418151855469,330515,199,122852950933504.0,14.08938559271472,success
1290,7146,105537495000.0,11.023406982421875,930814,2190,19734210805760.0,13.295219763133012,success
1291,7148,89924120000.0,10.953876495361328,817616,1516,26988263768064.0,13.431174946053249,success
1292,7154,86039350000.0,10.934697151184082,675318,930,44939018764288.0,13.652623585441644,success
1293,7159,77964980000.0,10.891900062561035,33174,5,733527398154240.0,14.865416339917514,success
1294,7162,119260710000.0,11.076498031616211,262558,130,164261326225408.0,14.215535324944792,success
1295,7164,83121010000.0,10.919711112976074,747447,1198,35459849781248.0,13.54973689146475,success
1296,7169,113749420000.0,11.055949211120605,160830,56,296168328265728.0,14.47153861395946,success
1297,7172,82284675000.0,10.915319442749023,405973,299,108280252727296.0,14.03454926074773,success
1299,7184,138043420000.0,11.140015602111816,772815,1305,28292933484544.0,13.451677978567005,success
1301,7191,116719820000.0,11.067145347595215,152070,51,316146536415232.0,14.499888428205248,success
1302,7193,83315876000.0,10.920727729797363,173752,63,282241997471744.0,14.45062163703409,success
1304,7202,111366220000.0,11.046753883361816,307871,174,128181143076864.0,14.107824140159273,success
1305,7206,72195250000.0,10.858509063720703,220543,95,183994033373184.0,14.264803739775207,success
1307,7216,93922755000.0,10.972770690917969,1527418,13824,2617857802240.0,12.41794605268849,success
1308,7221,115010780000.0,11.060738563537598,183495,69,269337868894208.0,14.43029741949233,success
1309,7223,67688960000.0,10.830517768859863,1115264,3892,10812484747264.0,13.033925507831599,success
1310,7228,95357980000.0,10.97935676574707,193825,76,236042040901632.0,14.372989361044427,success
1311,7232,73899614000.0,10.868642807006836,61683,12,655181557530624.0,14.816361664125669,success
1312,7237,67003880000.0,10.82610034942627,902951,2002,9859669950464.0,12.993862377305174,success
1314,7243,94143226000.0,10.97378921508789,1175199,4684,8291951312896.0,12.918656743421499,success
1315,7246,126188260000.0,11.101018905639648,447501,367,99850288889856.0,13.999349325722383,success
1316,7248,92317510000.0,10.96528434753418,27878,4,841819696922624.0,14.925219083166255,success
1319,7262,99956950000.0,10.999813079833984,0,0,1535789976518656.0,15.186331828797393,success
1320,7264,111419740000.0,11.04696273803711,102598,27,456104488206336.0,14.659064345851233,success
1321,7268,65304506000.0,10.814943313598633,662330,887,42830399537152.0,13.631752125668367,success
1322,7272,117805580000.0,11.071166038513184,480348,426,84509076750336.0,13.926903357125804,success
1323,7274,66598480000.0,10.823464393615723,180645,67,278848855867392.0,14.445368866896443,success
1324,7282,107704885000.0,11.032236099243164,552191,579,68386394472448.0,13.834969707081505,success
1325,7286,101571450000.0,11.0067720413208,956680,2378,14510351974400.0,13.161677947150743,success
1327,7295,82122236000.0,10.914461135864258,1314863,7205,7050400628736.0,12.848213795843293,success
1328,7298,70227170000.0,10.846505165100098,89299,22,360359567294464.0,14.556736056763258,success
1329,7304,123971720000.0,11.09332275390625,1066108,3339,11578425475072.0,13.063649504643534,success
1330,7307,114749230000.0,11.0597505569458,868285,1789,22208229408768.0,13.346513935016091,success
1331,7309,122828620000.0,11.089300155639648,94753,24,367364893835264.0,14.565097651855222,success
1333,7317,128083720000.0,11.107494354248047,622210,764,54687277514752.0,13.737886303521826,success
1335,7325,83875890000.0,10.923637390136719,715021,1070,35917595148288.0,13.555307250913092,success
1336,7327,123730390000.0,11.092476844787598,1161195,4489,7501618085888.0,12.875154950055514,success
1338,7334,75538340000.0,10.878167152404785,42631,7,581220677189632.0,14.764341056124303,success
1339,7341,133714256000.0,11.126177787780762,479387,424,75413711749120.0,13.877450316633473,success
1340,7343,112152690000.0,11.049810409545898,685619,964,38233001951232.0,13.582438398978248,success
1341,7345,116862910000.0,11.067676544189453,723249,1101,39715017326592.0,13.598954756356433,success
1342,7348,117578280000.0,11.070327758789062,1067341,3352,12401555537920.0,13.093476162514262,success
1345,7363,122561450000.0,11.088354110717773,624856,772,59624812183552.0,13.775427024035166,success
1347,7372,85499930000.0,10.931965827941895,965175,2442,18385997922304.0,13.264487206703567,success
1348,7377,129793400000.0,11.113252639770508,1567994,15611,2752199262208.0,12.439679874092752,success
1349,7378,107721780000.0,11.032303810119629,895811,1957,21479039172608.0,13.332014850055105,success
1350,7380,123988710000.0,11.093382835388184,494943,456,47788842811392.0,13.679326514372821,success
1351,7381,126040970000.0,11.100512504577637,183509,69,269337868894208.0,14.43029741949233,success
1352,7382,64916190000.0,10.812353134155273,803491,1447,26775438491648.0,13.427736591845397,success
1353,7386,107899810000.0,11.033020973205566,465493,398,58272455327744.0,13.765463317606624,success
1354,7390,116713530000.0,11.067121505737305,925349,2152,20014851686400.0,13.301352376253929,success
1355,7392,139170150000.0,11.143546104431152,166136,59,213580418908160.0,14.329561433984113,success
1356,7393,115355770000.0,11.062039375305176,1309098,7077,7248274784256.0,12.860234649214012,success
1357,7395,87685730000.0,10.9429292678833,911505,2057,20998067847168.0,13.322179334642575,success
1360,7409,84104544000.0,10.924819946289062,506164,479,74532631085056.0,13.872346452580745,success
1362,7422,80525976000.0,10.905936241149902,184677,70,258570536878080.0,14.412579037171403,success
1364,7431,136733880000.0,11.135876655578613,1025118,2943,12896780156928.0,13.110481296762558,success
1365,7432,114764380000.0,11.059807777404785,1133452,4113,12037731123200.0,13.080544638622044,success
1366,7434,112271410000.0,11.05026912689209,345893,217,144810090430464.0,14.160798824745035,success
1369,7451,86195585000.0,10.935484886169434,515300,498,59842421063680.0,13.777009155600503,success
1371,7463,64661787000.0,10.810647964477539,463239,394,76312400101376.0,13.882595112765458,success
1372,7468,97086900000.0,10.987160682678223,27878,4,841819696922624.0,14.925219083166255,success
1374,7479,96221380000.0,10.983271598815918,677740,938,42465805467648.0,13.628039365953748,success
1375,7483,75098464000.0,10.875631332397461,581583,651,60349009100800.0,13.780670143603416,success
1376,7488,129615600000.0,11.11265754699707,404697,297,98328016584704.0,13.992677278915957,success
1377,7489,116594205000.0,11.06667709350586,162664,57,301115828600832.0,14.478733585447387,success
1378,7493,91540940000.0,10.961615562438965,1017250,2874,11544142282752.0,13.062361670842996,success
1379,7496,84550320000.0,10.927115440368652,875489,1832,22081435598848.0,13.344027305125563,success
1380,7501,90592340000.0,10.957091331481934,982836,2582,11968683442176.0,13.078046380544711,success
1381,7505,123763425000.0,11.092592239379883,973266,2505,17371399979008.0,13.239834820096926,success
1382,7509,91622270000.0,10.962000846862793,701420,1022,43654580273152.0,13.640029816953348,success
1383,7512,117553250000.0,11.070235252380371,383030,266,86725086937088.0,13.938144743870438,success
1384,7515,131227410000.0,11.118024826049805,1372743,8611,4839035633664.0,12.684758820175718,success
1385,7517,110369595000.0,11.04284954071045,763360,1263,25946312671232.0,13.414075647335881,success
1387,7526,124279750000.0,11.094400405883789,421531,323,98153567092736.0,13.991906087334307,success
1388,7528,129218100000.0,11.111323356628418,78525,18,407155215695872.0,14.609760002516866,success
1389,7529,102249270000.0,11.009660720825195,537324,545,49718398812160.0,13.696517133681578,success
1391,7540,111476060000.0,11.047182083129883,854696,1711,21040728113152.0,13.323060764476605,success
1392,7542,83636230000.0,10.922394752502441,157536,54,314248664186880.0,14.497273440256166,success
1394,7551,113345080000.0,11.054403305053711,217958,93,235066697449472.0,14.371191105780005,success
1395,7553,118317310000.0,11.07304859161377,206778,85,123098057670656.0,14.090251200375905,success
1396,7554,126171636000.0,11.100961685180664,1541631,14419,2697552723968.0,12.43096994177185,success
1399,7565,70776790000.0,10.84989070892334,1106960,3794,13215493783552.0,13.121083394744728,success
1400,7569,124715860000.0,11.095922470092773,623526,768,39426872836096.0,13.595792332135721,success
1401,7571,83472180000.0,10.921542167663574,459274,387,88921576833024.0,13.949007155374337,success
1402,7574,105144930000.0,11.021788597106934,70151,15,497315974479872.0,14.696632409598273,success
1403,7577,80075055000.0,10.903497695922852,680085,946,50929000775680.0,13.706965155424845,success
1404,7580,113981010000.0,11.056833267211914,33175,5,733527398154240.0,14.865416339917514,success
1406,7586,94988575000.0,10.97767162322998,470731,407,75625037561856.0,13.878665603368331,success
1408,7595,112220680000.0,11.050073623657227,293456,159,169744321740800.0,14.229795255247776,success
1409,7599,111827480000.0,11.048548698425293,455497,381,49719699046400.0,13.69652849119078,success
1410,7603,121679766000.0,11.08521842956543,453938,378,51961936216064.0,13.71568532547038,success
1411,7604,127007640000.0,11.103830337524414,146890,48,324151516594176.0,14.510748057859148,success
1412,7606,100220020000.0,11.000954627990723,426528,331,72077663010816.0,13.857800696978213,success
1413,7608,64489574000.0,10.809489250183105,944562,2288,17636851187712.0,13.246421050531119,success
1414,7617,97836410000.0,10.990500450134277,1005838,2772,16033075167232.0,13.205016828659415,success
1415,7621,113274780000.0,11.054133415222168,166138,59,213580418908160.0,14.329561433984113,success
1416,7623,126945860000.0,11.103618621826172,1495807,12540,3746074460160.0,12.57357640553127,success
1417,7626,84154690000.0,10.925078392028809,92080,23,392225506721792.0,14.593535832749234,success
1418,7631,99368610000.0,10.997249603271484,290685,156,170201618317312.0,14.23096368514303,success
1419,7633,118713910000.0,11.074501991271973,94753,24,367364893835264.0,14.565097651855222,success
1420,7636,93677420000.0,10.971634864807129,442942,359,39266109358080.0,13.594017871781636,success
1421,7639,122364680000.0,11.087656021118164,78530,18,407155215695872.0,14.609760002516866,success
1422,7642,79365700000.0,10.899633407592773,283213,149,134479007973376.0,14.128654496733633,success
1423,7646,111316710000.0,11.046560287475586,440866,355,98771396460544.0,13.994631194001684,success
1424,7648,91565605000.0,10.961732864379883,476410,418,64368444178432.0,13.808673012113472,success
1426,7658,93177250000.0,10.96930980682373,847662,1673,20915698008064.0,13.320472362628921,success
1427,7661,87064230000.0,10.939840316772461,599330,698,56846442299392.0,13.754703289813717,success
1428,7666,124165640000.0,11.094001770019531,769497,1291,31427647242240.0,13.497311869787595,success
1429,7667,98192155000.0,10.992076873779297,945563,2296,14739847512064.0,13.168492990645712,success
1430,7671,118490370000.0,11.073683738708496,609286,726,55012763893760.0,13.740463464867142,success
1431,7673,83795960000.0,10.923223495483398,352898,226,114129838800896.0,14.057399203860903,success
1432,7678,130045270000.0,11.114094734191895,81618,19,467371865145344.0,14.669662565180955,success
1433,7679,102240980000.0,11.009625434875488,442951,359,39266109358080.0,13.594017871781636,success
1434,7681,121468820000.0,11.084465026855469,111938,31,390177377746944.0,14.591262085651834,success
1436,7691,132507120000.0,11.122239112854004,33,0,1535789976518656.0,15.186331828797393,success
1437,7692,79153540000.0,10.898470878601074,648990,844,42405965332480.0,13.62742695396891,success
1440,7711,108627670000.0,11.035941123962402,1130833,4081,10338823045120.0,13.014471102190933,success
1441,7716,66787373000.0,10.824694633483887,662614,888,40212709244928.0,13.604363333746674,success
1442,7720,118376080000.0,11.073264122009277,1345657,7917,5851715731456.0,12.76728322051912,success
